"variable","value","geoid","geotype"
"hsp1","31063","BK0401","NTA2020"
"hsp1","30562","BK0402","NTA2020"
"hsp1","2","BK0471","NTA2020"
"hsp1","29424","BK0501","NTA2020"
"hsp1","16225","BK0502","NTA2020"
"hsp1","11517","BK0503","NTA2020"
"hsp1","3344","BK0504","NTA2020"
"hsp1","13370","BK0505","NTA2020"
"hsp1","5","BK0571","NTA2020"
"hsp1","12042","BK0601","NTA2020"
"hsp1","6701","BK0602","NTA2020"
"hsp1","3430","BK0701","NTA2020"
"hsp1","30638","BK0702","NTA2020"
"hsp1","18226","BK0703","NTA2020"
"hsp1","2","BK0771","NTA2020"
"hsp1","2445","BK0801","NTA2020"
"hsp1","11732","BK0802","NTA2020"
"hsp1","7","BK0891","NTA2020"
"hsp1","4997","BK0901","NTA2020"
"hsp1","5266","BK0902","NTA2020"
"hsp1","16310","BK1001","NTA2020"
"hsp1","6486","BK1002","NTA2020"
"hsp1","189","BK1061","NTA2020"
"hsp1","2","BK1091","NTA2020"
"hsp1","18064","BK1101","NTA2020"
"hsp1","4695","BK1102","NTA2020"
"hsp1","8579","BK1103","NTA2020"
"hsp1","7533","BK1201","NTA2020"
"hsp1","8077","BK1202","NTA2020"
"hsp1","6825","BK1203","NTA2020"
"hsp1","3507","BK1204","NTA2020"
"hsp1","4626","BK1301","NTA2020"
"hsp1","8588","BK1302","NTA2020"
"hsp1","4541","BK1303","NTA2020"
"hsp1","0","BK1391","NTA2020"
"hsp1","13064","BK1401","NTA2020"
"hsp1","7256","BK1402","NTA2020"
"hsp1","4081","BK1403","NTA2020"
"hsp1","5842","BK1501","NTA2020"
"hsp1","3217","BK1502","NTA2020"
"hsp1","6148","BK1503","NTA2020"
"hsp1","7714","BK1601","NTA2020"
"hsp1","13933","BK1602","NTA2020"
"hsp1","5181","BK1701","NTA2020"
"hsp1","2465","BK1702","NTA2020"
"hsp1","2690","BK1703","NTA2020"
"hsp1","3320","BK1704","NTA2020"
"hsp1","5","BK1771","NTA2020"
"hsp1","6016","BK1801","NTA2020"
"hsp1","4309","BK1802","NTA2020"
"hsp1","7433","BK1803","NTA2020"
"hsp1","1","BK1891","NTA2020"
"hsp1","0","BK1892","NTA2020"
"hsp1","1","BK1893","NTA2020"
"hsp1","5","BK5591","NTA2020"
"hsp1","3","BK5691","NTA2020"
"hsp1","0","BK5692","NTA2020"
"hsp1","0","BK5693","NTA2020"
"hsp1","4709","MN0101","NTA2020"
"hsp1","2203","MN0102","NTA2020"
"hsp1","2","MN0191","NTA2020"
"hsp1","2032","MN0201","NTA2020"
"hsp1","2647","MN0202","NTA2020"
"hsp1","2624","MN0203","NTA2020"
"hsp1","6697","MN0301","NTA2020"
"hsp1","15075","MN0302","NTA2020"
"hsp1","16896","MN0303","NTA2020"
"hsp1","12024","MN0401","NTA2020"
"hsp1","10980","MN0402","NTA2020"
"hsp1","4143","MN0501","NTA2020"
"hsp1","3278","MN0502","NTA2020"
"hsp1","2012","MN0601","NTA2020"
"hsp1","2559","MN0602","NTA2020"
"hsp1","6501","MN0603","NTA2020"
"hsp1","3198","MN0604","NTA2020"
"hsp1","0","MN0661","NTA2020"
"hsp1","7152","MN0701","NTA2020"
"hsp1","12985","MN0702","NTA2020"
"hsp1","12952","MN0703","NTA2020"
"hsp1","6796","MN0801","NTA2020"
"hsp1","3522","MN0802","NTA2020"
"hsp1","8199","MN0803","NTA2020"
"hsp1","7549","MN0901","NTA2020"
"hsp1","12000","MN0902","NTA2020"
"hsp1","22974","MN0903","NTA2020"
"hsp1","9894","MN1001","NTA2020"
"hsp1","21010","MN1002","NTA2020"
"hsp1","25673","MN1101","NTA2020"
"hsp1","30604","MN1102","NTA2020"
"hsp1","466","MN1191","NTA2020"
"hsp1","48447","MN1201","NTA2020"
"hsp1","43832","MN1202","NTA2020"
"hsp1","24951","MN1203","NTA2020"
"hsp1","8","MN1291","NTA2020"
"hsp1","6","MN1292","NTA2020"
"hsp1","32","MN6491","NTA2020"
"hsp1","9929","QN0101","NTA2020"
"hsp1","6200","QN0102","NTA2020"
"hsp1","11915","QN0103","NTA2020"
"hsp1","10501","QN0104","NTA2020"
"hsp1","10257","QN0105","NTA2020"
"hsp1","9","QN0161","NTA2020"
"hsp1","3","QN0171","NTA2020"
"hsp1","0","QN0191","NTA2020"
"hsp1","3881","QN0201","NTA2020"
"hsp1","18957","QN0202","NTA2020"
"hsp1","17750","QN0203","NTA2020"
"hsp1","11","QN0261","NTA2020"
"hsp1","0","QN0271","NTA2020"
"hsp1","54270","QN0301","NTA2020"
"hsp1","21630","QN0302","NTA2020"
"hsp1","37491","QN0303","NTA2020"
"hsp1","42599","QN0401","NTA2020"
"hsp1","51530","QN0402","NTA2020"
"hsp1","13959","QN0501","NTA2020"
"hsp1","29260","QN0502","NTA2020"
"hsp1","14109","QN0503","NTA2020"
"hsp1","7190","QN0504","NTA2020"
"hsp1","0","QN0571","NTA2020"
"hsp1","0","QN0572","NTA2020"
"hsp1","2","QN0573","NTA2020"
"hsp1","5","QN0574","NTA2020"
"hsp1","6047","QN0601","NTA2020"
"hsp1","13547","QN0602","NTA2020"
"hsp1","13471","QN0701","NTA2020"
"hsp1","4401","QN0702","NTA2020"
"hsp1","2737","QN0703","NTA2020"
"hsp1","9328","QN0704","NTA2020"
"hsp1","6347","QN0705","NTA2020"
"hsp1","3814","QN0706","NTA2020"
"hsp1","8891","QN0707","NTA2020"
"hsp1","0","QN0761","NTA2020"
"hsp1","0","QN0791","NTA2020"
"hsp1","5180","QN0801","NTA2020"
"hsp1","7978","QN0802","NTA2020"
"hsp1","2973","QN0803","NTA2020"
"hsp1","3495","QN0804","NTA2020"
"hsp1","9356","QN0805","NTA2020"
"hsp1","0","QN0871","NTA2020"
"hsp1","1","QN0891","NTA2020"
"hsp1","6628","QN0901","NTA2020"
"hsp1","15765","QN0902","NTA2020"
"hsp1","5315","QN0903","NTA2020"
"hsp1","11203","QN0904","NTA2020"
"hsp1","24618","QN0905","NTA2020"
"hsp1","14769","QN1001","NTA2020"
"hsp1","9044","QN1002","NTA2020"
"hsp1","6865","QN1003","NTA2020"
"hsp1","0","QN1091","NTA2020"
"hsp1","5159","QN1101","NTA2020"
"hsp1","4163","QN1102","NTA2020"
"hsp1","2488","QN1103","NTA2020"
"hsp1","2712","QN1104","NTA2020"
"hsp1","16","QN1191","NTA2020"
"hsp1","20859","QN1201","NTA2020"
"hsp1","8039","QN1202","NTA2020"
"hsp1","6074","QN1203","NTA2020"
"hsp1","2985","QN1204","NTA2020"
"hsp1","4882","QN1205","NTA2020"
"hsp1","3671","QN1206","NTA2020"
"hsp1","2551","QN1301","NTA2020"
"hsp1","4406","QN1302","NTA2020"
"hsp1","9585","QN1303","NTA2020"
"hsp1","1304","QN1304","NTA2020"
"hsp1","1939","QN1305","NTA2020"
"hsp1","2261","QN1306","NTA2020"
"hsp1","2923","QN1307","NTA2020"
"hsp1","0","QN1371","NTA2020"
"hsp1","15593","QN1401","NTA2020"
"hsp1","10471","QN1402","NTA2020"
"hsp1","2521","QN1403","NTA2020"
"hsp1","7","QN1491","NTA2020"
"hsp1","0","QN8081","NTA2020"
"hsp1","17","QN8191","NTA2020"
"hsp1","3","QN8291","NTA2020"
"hsp1","0","QN8381","NTA2020"
"hsp1","0","QN8491","NTA2020"
"hsp1","1","QN8492","NTA2020"
"hsp1","7049","SI0101","NTA2020"
"hsp1","7363","SI0102","NTA2020"
"hsp1","6539","SI0103","NTA2020"
"hsp1","9771","SI0104","NTA2020"
"hsp1","5231","SI0105","NTA2020"
"hsp1","11091","SI0106","NTA2020"
"hsp1","11910","SI0107","NTA2020"
"hsp1","1","SI0191","NTA2020"
"hsp1","6039","SI0201","NTA2020"
"hsp1","4221","SI0202","NTA2020"
"hsp1","3420","SI0203","NTA2020"
"hsp1","6537","SI0204","NTA2020"
"hsp1","6","SI0291","NTA2020"
"hsp1","2523","SI0301","NTA2020"
"hsp1","5571","SI0302","NTA2020"
"hsp1","3945","SI0303","NTA2020"
"hsp1","3655","SI0304","NTA2020"
"hsp1","1891","SI0305","NTA2020"
"hsp1","35","SI0391","NTA2020"
"hsp1","154","SI9561","NTA2020"
"hsp1","0","SI9591","NTA2020"
"hsp1","8","SI9592","NTA2020"
"hsp1","0","SI9593","NTA2020"
"anh","476","BX0101","NTA2020"
"anh","426","BX0102","NTA2020"
"anh","108","BX0201","NTA2020"
"anh","294","BX0202","NTA2020"
"anh","0","BX0291","NTA2020"
"anh","184","BX0301","NTA2020"
"anh","69","BX0302","NTA2020"
"anh","254","BX0303","NTA2020"
"anh","0","BX0391","NTA2020"
"anh","1730","BX0401","NTA2020"
"anh","247","BX0402","NTA2020"
"anh","619","BX0403","NTA2020"
"anh","0","BX0491","NTA2020"
"anh","0","BX0492","NTA2020"
"anh","854","BX0501","NTA2020"
"anh","611","BX0502","NTA2020"
"anh","456","BX0503","NTA2020"
"anh","230","BX0601","NTA2020"
"anh","181","BX0602","NTA2020"
"anh","738","BX0603","NTA2020"
"anh","1661","BX0701","NTA2020"
"anh","2325","BX0702","NTA2020"
"anh","6049","BX0703","NTA2020"
"anh","1287","BX0801","NTA2020"
"anh","923","BX0802","NTA2020"
"anh","3092","BX0803","NTA2020"
"anh","4293","BX0901","NTA2020"
"anh","769","BX0902","NTA2020"
"anh","7200","BX0903","NTA2020"
"anh","8550","BX0904","NTA2020"
"anh","0","BX0991","NTA2020"
"anh","4878","BX1001","NTA2020"
"anh","2460","BX1002","NTA2020"
"anh","1807","BX1003","NTA2020"
"anh","490","BX1004","NTA2020"
"anh","0","BX1071","NTA2020"
"anh","0","BX1091","NTA2020"
"anh","2605","BX1101","NTA2020"
"anh","3540","BX1102","NTA2020"
"anh","3399","BX1103","NTA2020"
"anh","1688","BX1104","NTA2020"
"anh","3","BX1161","NTA2020"
"anh","1216","BX1201","NTA2020"
"anh","656","BX1202","NTA2020"
"anh","1462","BX1203","NTA2020"
"anh","0","BX1271","NTA2020"
"anh","4","BX2691","NTA2020"
"anh","0","BX2791","NTA2020"
"anh","3","BX2891","NTA2020"
"anh","59","QN0151","NTA2020"
"anh","2477","BK0101","NTA2020"
"anh","4974","BK0102","NTA2020"
"anh","363","BK0103","NTA2020"
"anh","5817","BK0104","NTA2020"
"anh","2282","BK0201","NTA2020"
"anh","7606","BK0202","NTA2020"
"anh","3916","BK0203","NTA2020"
"anh","2714","BK0204","NTA2020"
"anh","0","BK0261","NTA2020"
"anh","4635","BK0301","NTA2020"
"anh","3311","BK0302","NTA2020"
"anh","4458","BK0401","NTA2020"
"anh","2944","BK0402","NTA2020"
"anh","0","BK0471","NTA2020"
"anh","2697","BK0501","NTA2020"
"anh","1708","BK0502","NTA2020"
"anh","636","BK0503","NTA2020"
"anh","424","BK0504","NTA2020"
"anh","9337","BK0505","NTA2020"
"anh","0","BK0571","NTA2020"
"anh","3924","BK0601","NTA2020"
"anh","4641","BK0602","NTA2020"
"anh","2200","BK0701","NTA2020"
"anh","7139","BK0702","NTA2020"
"anh","31444","BK0703","NTA2020"
"anh","2","BK0771","NTA2020"
"anh","2041","BK0801","NTA2020"
"anh","3461","BK0802","NTA2020"
"anh","0","BK0891","NTA2020"
"anh","931","BK0901","NTA2020"
"anh","1610","BK0902","NTA2020"
"anh","13662","BK1001","NTA2020"
"anh","22042","BK1002","NTA2020"
"anh","81","BK1061","NTA2020"
"anh","0","BK1091","NTA2020"
"anh","46034","BK1101","NTA2020"
"anh","13543","BK1102","NTA2020"
"anh","26717","BK1103","NTA2020"
"anh","19480","BK1201","NTA2020"
"anh","8166","BK1202","NTA2020"
"anh","12224","BK1203","NTA2020"
"anh","4752","BK1204","NTA2020"
"anh","7949","BK1301","NTA2020"
"anh","4193","BK1302","NTA2020"
"anh","5462","BK1303","NTA2020"
"anh","0","BK1391","NTA2020"
"anh","3407","BK1401","NTA2020"
"anh","9288","BK1402","NTA2020"
"anh","7894","BK1403","NTA2020"
"anh","9108","BK1501","NTA2020"
"anh","9938","BK1502","NTA2020"
"anh","14205","BK1503","NTA2020"
"anh","741","BK1601","NTA2020"
"anh","617","BK1602","NTA2020"
"anh","1310","BK1701","NTA2020"
"anh","827","BK1702","NTA2020"
"anh","685","BK1703","NTA2020"
"anh","251","BK1704","NTA2020"
"anh","6","BK1771","NTA2020"
"anh","3899","BK1801","NTA2020"
"anh","4762","BK1802","NTA2020"
"anh","1841","BK1803","NTA2020"
"anh","0","BK1891","NTA2020"
"anh","0","BK1892","NTA2020"
"anh","0","BK1893","NTA2020"
"anh","0","BK5591","NTA2020"
"anh","0","BK5691","NTA2020"
"anh","0","BK5692","NTA2020"
"anh","0","BK5693","NTA2020"
"anh","10813","MN0101","NTA2020"
"anh","3448","MN0102","NTA2020"
"anh","2","MN0191","NTA2020"
"anh","5860","MN0201","NTA2020"
"anh","3783","MN0202","NTA2020"
"anh","2279","MN0203","NTA2020"
"anh","27177","MN0301","NTA2020"
"anh","12277","MN0302","NTA2020"
"anh","10734","MN0303","NTA2020"
"anh","10489","MN0401","NTA2020"
"anh","12011","MN0402","NTA2020"
"anh","5779","MN0501","NTA2020"
"anh","5437","MN0502","NTA2020"
"anh","3661","MN0601","NTA2020"
"anh","3979","MN0602","NTA2020"
"anh","13029","MN0603","NTA2020"
"anh","7531","MN0604","NTA2020"
"anh","0","MN0661","NTA2020"
"anh","10106","MN0701","NTA2020"
"anh","7710","MN0702","NTA2020"
"anh","5443","MN0703","NTA2020"
"anh","12699","MN0801","NTA2020"
"anh","4412","MN0802","NTA2020"
"anh","9425","MN0803","NTA2020"
"anh","8063","MN0901","NTA2020"
"anh","1036","MN0902","NTA2020"
"anh","1685","MN0903","NTA2020"
"anh","2707","MN1001","NTA2020"
"anh","2341","MN1002","NTA2020"
"anh","6717","MN1101","NTA2020"
"anh","3095","MN1102","NTA2020"
"anh","13","MN1191","NTA2020"
"anh","2835","MN1201","NTA2020"
"anh","2141","MN1202","NTA2020"
"anh","775","MN1203","NTA2020"
"anh","0","MN1291","NTA2020"
"anh","0","MN1292","NTA2020"
"anh","2","MN6491","NTA2020"
"anh","5089","QN0101","NTA2020"
"anh","2635","QN0102","NTA2020"
"anh","8982","QN0103","NTA2020"
"anh","6419","QN0104","NTA2020"
"anh","6799","QN0105","NTA2020"
"anh","6","QN0161","NTA2020"
"anh","0","QN0171","NTA2020"
"anh","0","QN0191","NTA2020"
"anh","10927","QN0201","NTA2020"
"anh","13123","QN0202","NTA2020"
"anh","24634","QN0203","NTA2020"
"anh","3","QN0261","NTA2020"
"anh","0","QN0271","NTA2020"
"anh","27581","QN0301","NTA2020"
"anh","4152","QN0302","NTA2020"
"anh","2542","QN0303","NTA2020"
"anh","55785","QN0401","NTA2020"
"anh","10561","QN0402","NTA2020"
"anh","6916","QN0501","NTA2020"
"anh","6007","QN0502","NTA2020"
"anh","1587","QN0503","NTA2020"
"anh","4813","QN0504","NTA2020"
"anh","0","QN0571","NTA2020"
"anh","0","QN0572","NTA2020"
"anh","0","QN0573","NTA2020"
"anh","0","QN0574","NTA2020"
"anh","11112","QN0601","NTA2020"
"anh","26029","QN0602","NTA2020"
"anh","11525","QN0701","NTA2020"
"anh","7430","QN0702","NTA2020"
"anh","7217","QN0703","NTA2020"
"anh","34762","QN0704","NTA2020"
"anh","23494","QN0705","NTA2020"
"anh","16896","QN0706","NTA2020"
"anh","54191","QN0707","NTA2020"
"anh","0","QN0761","NTA2020"
"anh","1","QN0791","NTA2020"
"anh","9706","QN0801","NTA2020"
"anh","12061","QN0802","NTA2020"
"anh","12319","QN0803","NTA2020"
"anh","7345","QN0804","NTA2020"
"anh","16609","QN0805","NTA2020"
"anh","0","QN0871","NTA2020"
"anh","2","QN0891","NTA2020"
"anh","4464","QN0901","NTA2020"
"anh","7680","QN0902","NTA2020"
"anh","9648","QN0903","NTA2020"
"anh","8655","QN0904","NTA2020"
"anh","7716","QN0905","NTA2020"
"anh","20619","QN1001","NTA2020"
"anh","6274","QN1002","NTA2020"
"anh","1584","QN1003","NTA2020"
"anh","0","QN1091","NTA2020"
"anh","18220","QN1101","NTA2020"
"anh","18076","QN1102","NTA2020"
"anh","11354","QN1103","NTA2020"
"anh","12329","QN1104","NTA2020"
"anh","4","QN1191","NTA2020"
"anh","21263","QN1201","NTA2020"
"anh","7240","QN1202","NTA2020"
"anh","3804","QN1203","NTA2020"
"anh","699","QN1204","NTA2020"
"anh","1764","QN1205","NTA2020"
"anh","5426","QN1206","NTA2020"
"anh","10190","QN1301","NTA2020"
"anh","12942","QN1302","NTA2020"
"anh","12071","QN1303","NTA2020"
"anh","259","QN1304","NTA2020"
"anh","234","QN1305","NTA2020"
"anh","613","QN1306","NTA2020"
"anh","639","QN1307","NTA2020"
"anh","0","QN1371","NTA2020"
"anh","1401","QN1401","NTA2020"
"anh","1756","QN1402","NTA2020"
"anh","396","QN1403","NTA2020"
"anh","0","QN1491","NTA2020"
"anh","0","QN8081","NTA2020"
"anh","3","QN8191","NTA2020"
"anh","0","QN8291","NTA2020"
"anh","0","QN8381","NTA2020"
"anh","0","QN8491","NTA2020"
"anh","0","QN8492","NTA2020"
"anh","1471","SI0101","NTA2020"
"anh","1828","SI0102","NTA2020"
"anh","5627","SI0103","NTA2020"
"anh","2975","SI0104","NTA2020"
"anh","3505","SI0105","NTA2020"
"anh","1567","SI0106","NTA2020"
"anh","3659","SI0107","NTA2020"
"anh","0","SI0191","NTA2020"
"anh","6499","SI0201","NTA2020"
"anh","4507","SI0202","NTA2020"
"anh","6486","SI0203","NTA2020"
"anh","8401","SI0204","NTA2020"
"anh","0","SI0291","NTA2020"
"anh","2366","SI0301","NTA2020"
"anh","4076","SI0302","NTA2020"
"anh","2934","SI0303","NTA2020"
"anh","2372","SI0304","NTA2020"
"anh","439","SI0305","NTA2020"
"anh","19","SI0391","NTA2020"
"anh","15","SI9561","NTA2020"
"anh","0","SI9591","NTA2020"
"anh","7","SI9592","NTA2020"
"anh","0","SI9593","NTA2020"
